submission_id,why_drink,why_drink_other
ZdRxgB,I need the caffeine,NULL
ZdRxgB,I need the ritual,NULL
lNlp2B,It tastes good,NULL
lNlp2B,I need the caffeine,NULL
lNlp2B,I need the ritual,NULL
42NZeo,NULL,NULL
RzBOa9,Other,Enjoy tasting sessions; rarely drink
GrBMjZ,It tastes good,NULL
YZz2Ad,It tastes good,NULL
YZz2Ad,I need the caffeine,NULL
dY274o,It tastes good,NULL
dY274o,I need the ritual,NULL
PABoP1,It tastes good,NULL
PABoP1,I need the caffeine,NULL
GrBMEp,It tastes good,NULL
GrBMEp,I need the caffeine,NULL
24x2qb,NULL,NULL
NABz2Q,It tastes good,NULL
g5NB6d,It tastes good,Warm drink on cold days
g5NB6d,I need the ritual,Warm drink on cold days
g5NB6d,Other,Warm drink on cold days
g5NB6d,I need the caffeine,Warm drink on cold days
aBrWJv,I need the ritual,NULL
aBrWJv,I need the caffeine,NULL
aBrWJv,It tastes good,NULL
42NZA5,It tastes good,NULL
42NZA5,I need the caffeine,NULL
RzBOyJ,It tastes good,NULL
lNlp8B,I need the ritual,NULL
lNlp8B,It makes me go to the bathroom,NULL
EPbp2o,It tastes good,NULL
VZ1rGy,It tastes good,I like the caffeine but avoid having too much of it.
VZ1rGy,Other,I like the caffeine but avoid having too much of it.
kYRqad,It tastes good,NULL
0Ej4X0,It tastes good,NULL
0Ej4X0,I need the caffeine,NULL
0Ej4X0,I need the ritual,NULL
eBxbko,It tastes good,NULL
eBxbko,I need the caffeine,NULL
eBxbko,I need the ritual,NULL
lNlQrN,NULL,NULL
bl4P96,It tastes good,NULL
bl4P96,I need the caffeine,NULL
bl4P96,I need the ritual,NULL
MAd0WY,It tastes good,NULL
MAd0WY,I need the caffeine,NULL
MAd0WY,I need the ritual,NULL
9dJe8G,It tastes good,NULL
vNxkjX,Other,NULL
VZ1rXg,It tastes good,NULL
VZ1rXg,I need the caffeine,NULL
VZ1rXg,I need the ritual,NULL
zKQVV8,It tastes good,NULL
zKQVV8,I need the caffeine,NULL
zKQVV8,I need the ritual,NULL
QABGgl,It tastes good,NULL
EPb9ll,It tastes good,NULL
EPb9ll,I need the caffeine,NULL
24x26V,I need the caffeine,NULL
24x26V,I need the ritual,NULL
24x26V,It tastes good,NULL
AlbZBe,It tastes good,NULL
AlbZBe,I need the caffeine,NULL
ylqLXd,I need the caffeine,NULL
qbEyyd,I need the ritual,NULL
qbEyyd,It tastes good,NULL
KMBbM8,It tastes good,NULL
KMBbM8,I need the caffeine,NULL
KMBbM8,I need the ritual,NULL
9dJVXE,It tastes good,NULL
9dJVXE,I need the caffeine,NULL
zKQl7M,It tastes good,NULL
zKQl7M,It makes me go to the bathroom,NULL
zKQl7M,I need the caffeine,NULL
pLParP,It tastes good,NULL
pLParP,I need the ritual,NULL
VZ1g0g,It tastes good,NULL
GrBW9e,It tastes good,NULL
aBrWpq,I need the caffeine,NULL
aBrWpq,It tastes good,NULL
8dpOeO,NULL,NULL
5dqRxZ,It tastes good,NULL
5dqRxZ,I need the caffeine,NULL
jB9Ne1,It tastes good,It's fun
jB9Ne1,I need the ritual,It's fun
jB9Ne1,I need the caffeine,It's fun
jB9Ne1,Other,It's fun
KMBbo8,It tastes good,NULL
KMBbo8,I need the caffeine,NULL
DVvQKl,It tastes good,NULL
DVvQKl,I need the caffeine,NULL
DVvQKl,It makes me go to the bathroom,NULL
dY2rYo,It tastes good,NULL
dY2rYo,I need the caffeine,NULL
dY2rYo,It makes me go to the bathroom,NULL
24x2Jb,It tastes good,NULL
24x2Jb,I need the caffeine,NULL
24x2Jb,I need the ritual,NULL
KMBbkK,NULL,NULL
ylqL9x,I need the ritual,NULL
BGbNGQ,It tastes good,NULL
BGbNGQ,I need the ritual,NULL
g5N2AO,It tastes good,NULL
g5N2AO,I need the caffeine,NULL
eBx4zJ,It tastes good,NULL
eBx4zJ,I need the ritual,NULL
eBx4lx,NULL,NULL
VZ1gxN,It tastes good,NULL
VZ1gxN,I need the ritual,NULL
VZ1gxN,I need the caffeine,NULL
EPb9Y2,It tastes good,NULL
EPb9Y2,I need the caffeine,NULL
XeBX9e,It tastes good,NULL
oAVWQN,It tastes good,NULL
oAVWQN,I need the caffeine,NULL
6dQoVo,It tastes good,NULL
6dQoVo,I need the caffeine,NULL
6dQoVo,I need the ritual,NULL
vNxkK8,It tastes good,NULL
vNxkK8,I need the caffeine,NULL
NABzGb,It tastes good,NULL
NABzGb,I need the caffeine,NULL
NABzGb,I need the ritual,NULL
NABzGb,It makes me go to the bathroom,NULL
EPb9El,It tastes good,NULL
pLPgv1,It tastes good,NULL
pLPgv1,I need the caffeine,NULL
24x2lM,I need the caffeine,NULL
OABRKR,It tastes good,NULL
OABRKR,I need the ritual,NULL
OABRKR,I need the caffeine,NULL
OABRKR,It makes me go to the bathroom,NULL
24xpWb,It tastes good,NULL
lNlxeW,It tastes good,NULL
lNlxeW,I need the caffeine,NULL
lNlxeW,I need the ritual,NULL
OAB6ER,It tastes good,The technical challenge of mixing art and science to craft beverages is a worthwhile challenge and hobby... and part of my job.
OAB6ER,Other,The technical challenge of mixing art and science to craft beverages is a worthwhile challenge and hobby... and part of my job.
DVvQbX,It tastes good,NULL
jB9jR9,It tastes good,NULL
jB9jR9,I need the ritual,NULL
jB9jR9,I need the caffeine,NULL
jB9jR9,It makes me go to the bathroom,NULL
KMBbAX,It tastes good,NULL
KMBbAX,I need the caffeine,NULL
KMBbAX,I need the ritual,NULL
rlr7bo,It tastes good,NULL
rlr7bo,I need the caffeine,NULL
rlr7bo,I need the ritual,NULL
rlr7bo,It makes me go to the bathroom,NULL
RzBppJ,NULL,NULL
J2k7jK,Other,NULL
ZdR0bB,It tastes good,NULL
bl4P1Z,It tastes good,NULL
bl4Pag,It tastes good,NULL
bl4Pag,I need the caffeine,NULL
bl4Pag,I need the ritual,NULL
1r28gg,It tastes good,NULL
1r28gg,I need the caffeine,NULL
1r28gg,I need the ritual,NULL
BGbNr5,It tastes good,NULL
BGbNr5,I need the caffeine,NULL
42NeXb,It tastes good,NULL
42NeXb,I need the caffeine,NULL
42NeXb,I need the ritual,NULL
GrBWAZ,It tastes good,NULL
GrBWAZ,I need the caffeine,NULL
GrBWAZ,I need the ritual,NULL
xdNKWr,It tastes good,NULL
xdNKWr,I need the caffeine,NULL
xdNKWr,I need the ritual,NULL
xdNKWr,It makes me go to the bathroom,NULL
9dJVkQ,It tastes good,NULL
9dJVkQ,I need the caffeine,NULL
OABvZY,It tastes good,NULL
42NeJo,It tastes good,NULL
42NeJo,I need the caffeine,NULL
ylqV46,It tastes good,NULL
ylqV46,I need the ritual,NULL
pLP8oy,It tastes good,NULL
pLP8oy,I need the caffeine,NULL
5dqW9v,I need the caffeine,NULL
5dqW9v,It tastes good,NULL
NABG0O,NULL,NULL
ylqVl8,I need the caffeine,NULL
ylqVl8,I need the ritual,NULL
ylqVl8,It tastes good,NULL
ylqVl8,It makes me go to the bathroom,NULL
0EjNE9,It tastes good,NULL
0EjNE9,I need the caffeine,NULL
0EjNE9,I need the ritual,NULL
kYRMEZ,It tastes good,NULL
8dp7Zk,It tastes good,NULL
8dp7Zk,I need the caffeine,NULL
WApxEL,I need the ritual,NULL
WApxEL,It makes me go to the bathroom,NULL
EPbyLB,It tastes good,NULL
EPbyLB,I need the caffeine,NULL
EPbyLB,I need the ritual,NULL
GrB8Qo,NULL,NULL
xdNOZv,It tastes good,NULL
xdNOZv,I need the ritual,NULL
24x02L,It tastes good,NULL
24x02L,I need the ritual,NULL
24x02L,I need the caffeine,NULL
WApxeN,It tastes good,NULL
WApxeN,I need the ritual,NULL
J2k5Vo,It tastes good,NULL
J2k5Vo,I need the caffeine,NULL
VZ129g,It tastes good,NULL
VZ129g,I need the caffeine,NULL
NABGBl,I need the ritual,NULL
NABGBl,It tastes good,NULL
VZ12oJ,I need the caffeine,NULL
VZ12oJ,It tastes good,NULL
J2k5Md,It tastes good,NULL
EPbyvX,I need the caffeine,NULL
EPbyvX,It tastes good,NULL
VZ12yl,NULL,NULL
oAVXgX,It tastes good,NULL
qbE0ek,It tastes good,NULL
g5NKXM,It tastes good,NULL
g5NKXM,I need the ritual,NULL
EPbyOl,NULL,NULL
24xQRp,It tastes good,NULL
24xQRp,I need the caffeine,NULL
dY2BOd,NULL,NULL
PABVoe,NULL,NULL
xdNO19,It tastes good,NULL
xdNO19,I need the caffeine,NULL
zKQPLq,It tastes good,NULL
zKQPLq,I need the caffeine,NULL
zKQPLq,I need the ritual,NULL
vNxoVX,I need the caffeine,NULL
24xQGe,It tastes good,NULL
eBxkrJ,It tastes good,NULL
eBxkrJ,I need the ritual,NULL
rlrzbp,I need the caffeine,NULL
rlrzbp,I need the ritual,NULL
xdNOWd,It tastes good,NULL
qbE09g,It tastes good,NULL
qbE09g,I need the ritual,NULL
qbE09g,I need the caffeine,NULL
VZ12rM,It tastes good,NULL
VZ12rM,I need the caffeine,NULL
pLPlyV,NULL,NULL
GrB8jz,It tastes good,NULL
pLPlbq,It tastes good,NULL
24xM8L,It tastes good,NULL
24xM8L,I need the caffeine,NULL
24xM8L,I need the ritual,NULL
QABP67,It tastes good,NULL
6dQaoJ,It tastes good,NULL
6dQaoJ,I need the caffeine,NULL
6dQaoJ,I need the ritual,NULL
PABVZx,It tastes good,NULL
PABVZx,I need the caffeine,NULL
PABVZx,I need the ritual,NULL
RzB7Pp,NULL,NULL
QAB6Mg,NULL,NULL
OABWXK,It tastes good,NULL
OABWXK,I need the ritual,NULL
OABWXK,I need the caffeine,NULL
ylqWYp,I need the caffeine,NULL
ylqWYp,It tastes good,NULL
VZ1kGv,It tastes good,NULL
VZ1kGv,I need the caffeine,NULL
VZ1kGv,I need the ritual,NULL
VZ1kGv,It makes me go to the bathroom,NULL
bl40qo,It tastes good,NULL
NABelG,It tastes good,NULL
NABelG,I need the caffeine,NULL
5dqy9M,It tastes good,NULL
5dqy9M,I need the caffeine,NULL
5dqy9M,I need the ritual,NULL
kYRVEJ,It tastes good,NULL
kYRVEJ,I need the caffeine,NULL
kYRVEJ,I need the ritual,NULL
Alb1GN,I need the ritual,NULL
rlrxo5,It tastes good,NULL
OABW5A,It tastes good,NULL
OABW5A,I need the caffeine,NULL
zKQPpR,It tastes good,NULL
zKQPpR,I need the ritual,NULL
WApvYR,It tastes good,NULL
xdNOlo,It tastes good,NULL
xdNOlo,I need the caffeine,NULL
xdNOlo,I need the ritual,NULL
NABe7W,It tastes good,NULL
NABe7W,I need the ritual,NULL
aBr8zB,It tastes good,NULL
aBr8zB,I need the caffeine,NULL
aBr8zB,I need the ritual,NULL
MAd98k,It tastes good,NULL
MAd98k,I need the caffeine,NULL
MAd98k,I need the ritual,NULL
xdNel5,It tastes good,NULL
xdNel5,I need the caffeine,NULL
xdNel5,I need the ritual,NULL
xdNe6r,It tastes good,NULL
42NgdO,It tastes good,NULL
42NgdO,I need the ritual,NULL
5dqyVo,It tastes good,NULL
5dqyVo,I need the caffeine,NULL
QAB6JY,It tastes good,NULL
QAB6JY,I need the caffeine,NULL
QAB6JY,I need the ritual,NULL
DVvl9b,NULL,NULL
DVvlbq,It tastes good,NULL
DVvlbq,I need the caffeine,NULL
DVvlbq,I need the ritual,NULL
qbE2M2,It tastes good,NULL
qbE2M2,I need the ritual,NULL
5dqyoM,Other,In a mixed drink
24xMzp,It tastes good,NULL
24xMzp,I need the caffeine,NULL
24xMzp,I need the ritual,NULL
42NgEk,It tastes good,NULL
42NgEk,I need the caffeine,NULL
42NgEk,It makes me go to the bathroom,NULL
XeBKAd,NULL,NULL
RzB7Qp,It tastes good,NULL
RzB7Qp,I need the caffeine,NULL
GrB2GQ,It tastes good,NULL
MAd9WE,It tastes good,NULL
oAV4YX,It tastes good,NULL
oAV4YX,I need the caffeine,NULL
oAV4YX,I need the ritual,NULL
g5NRxN,It tastes good,getting out of the house
g5NRxN,I need the caffeine,getting out of the house
g5NRxN,Other,getting out of the house
42NgM5,It tastes good,NULL
lNlPqW,It tastes good,NULL
aBr8JE,It tastes good,NULL
42Ne8r,It tastes good,NULL
42Ne8r,I need the ritual,NULL
LdMQxO,NULL,NULL
XeBK0d,It tastes good,NULL
XeBK0d,I need the caffeine,NULL
8dp00l,NULL,NULL
ZdRpqV,It tastes good,NULL
ZdRpqV,I need the caffeine,NULL
24xM5V,It tastes good,NULL
24xM5V,I need the caffeine,NULL
24xM5V,I need the ritual,NULL
24xqAj,NULL,NULL
OABWqp,It tastes good,NULL
OABWqp,I need the caffeine,NULL
OABWqp,I need the ritual,NULL
9dJzzE,It tastes good,NULL
9dJzzE,I need the caffeine,NULL
9dJzzE,I need the ritual,NULL
7d9809,NULL,NULL
dY258K,It tastes good,NULL
dY258K,I need the ritual,NULL
YZzEjJ,It tastes good,NULL
YZzEjJ,I need the ritual,NULL
PABMpV,I need the caffeine,NULL
PABMpV,It tastes good,NULL
PABMpV,I need the ritual,NULL
PABMpV,It makes me go to the bathroom,NULL
xdNkX5,I need the caffeine,NULL
LdMA7v,I need the ritual,NULL
LdMA7v,It tastes good,NULL
1r2Zb4,NULL,NULL
XeBKZP,I need the ritual,NULL
XeBKZP,It tastes good,NULL
jB9dPx,It tastes good,NULL
jB9dPx,I need the ritual,NULL
42NWaY,It tastes good,NULL
42NWaY,I need the caffeine,NULL
42NWaY,I need the ritual,NULL
KMBq7X,It tastes good,NULL
oAVry1,I need the caffeine,NULL
oAVry1,I need the ritual,NULL
QABgJk,I need the caffeine,NULL
QABgJk,It tastes good,NULL
QABgJk,I need the ritual,NULL
DVvl6p,It tastes good,NULL
8dpveY,I need the ritual,NULL
8dpveY,It tastes good,NULL
8dpveY,I need the caffeine,NULL
DVvrvp,It tastes good,NULL
DVvrvp,I need the caffeine,NULL
ylqKZX,I need the ritual,NULL
ylqKZX,It makes me go to the bathroom,NULL
ylqKZX,It tastes good,NULL
EPbjYr,NULL,NULL
VZ1RYl,It tastes good,NULL
VZ1RYl,I need the caffeine,NULL
VZ1RYl,I need the ritual,NULL
rlrNpR,It tastes good,NULL
vNx710,It tastes good,NULL
DVvrMl,It tastes good,NULL
DVvrMl,I need the caffeine,NULL
DVvrMl,I need the ritual,NULL
bl4B20,I need the ritual,NULL
WApGZk,I need the caffeine,NULL
WApGZk,I need the ritual,NULL
WApGZk,It tastes good,NULL
7d9BgZ,It tastes good,NULL
7d9BgZ,I need the caffeine,NULL
PABaYx,It tastes good,NULL
GrBNyk,It tastes good,NULL
GrBNyk,I need the caffeine,NULL
GrBNyk,I need the ritual,NULL
vNx7pD,It tastes good,NULL
vNx7pD,I need the caffeine,NULL
vNx7pD,I need the ritual,NULL
24xqzL,It tastes good,NULL
24xqzL,It makes me go to the bathroom,NULL
XeBVpd,NULL,NULL
J2kayY,NULL,NULL
jB9O5J,It tastes good,NULL
jB9O5J,I need the ritual,NULL
jB9O5J,It makes me go to the bathroom,NULL
aBrbpq,It tastes good,NULL
aBrbpq,It makes me go to the bathroom,NULL
aBrbpq,I need the ritual,NULL
aBrbpq,I need the caffeine,NULL
XeBVZV,NULL,NULL
rlrx85,I need the caffeine,NULL
rlrx85,I need the ritual,NULL
rlrx85,It tastes good,NULL
eBxdOE,It tastes good,NULL
eBxdOE,I need the caffeine,NULL
eBxdOE,I need the ritual,NULL
BGbO2e,I need the caffeine,NULL
BGbO2e,It tastes good,NULL
NABKaW,It tastes good,NULL
NABKaW,I need the caffeine,NULL
NABKaW,I need the ritual,NULL
g5NyOD,It tastes good,NULL
g5NyOD,I need the ritual,NULL
ylqKLW,It tastes good,NULL
ylqKLW,I need the ritual,NULL
ylqK54,It tastes good,NULL
ylqK54,I need the caffeine,NULL
ylqK54,I need the ritual,NULL
ZdR4pA,It tastes good,NULL
ZdR4pA,I need the ritual,NULL
jB9dOY,It tastes good,NULL
jB9dOY,I need the ritual,NULL
1r2ZLO,It tastes good,NULL
1r2ZLO,I need the caffeine,NULL
1r2ZLO,I need the ritual,NULL
qbYZaO,It tastes good,NULL
qbYZaO,I need the caffeine,NULL
AlboEW,I need the caffeine,It makes me feel good
AlboEW,It tastes good,It makes me feel good
AlboEW,It makes me go to the bathroom,It makes me feel good
AlboEW,Other,It makes me feel good
BGL4dR,I need the caffeine,NULL
BGL4dR,I need the ritual,NULL
BGL4dR,It tastes good,NULL
jB0DlJ,It tastes good,NULL
jB0DlJ,I need the caffeine,NULL
eBNZDx,It tastes good,NULL
eBNZDx,I need the ritual,NULL
J2VKAR,I need the ritual,NULL
J2VKAR,It tastes good,NULL
jB0DQ4,It tastes good,NULL
0Ebr79,It tastes good,NULL
qbYZR9,It tastes good,NULL
qbYZR9,I need the caffeine,NULL
qbYZR9,I need the ritual,NULL
yl0ZDB,It tastes good,NULL
yl0ZDB,I need the caffeine,NULL
xd0xPo,It tastes good,NULL
XeRlWY,It tastes good,NULL
XeRlWY,I need the caffeine,NULL
XeRlWY,I need the ritual,NULL
eBNZA0,It tastes good,I don't NEED the caffeine
eBNZA0,Other,I don't NEED the caffeine
eBNZA0,I need the ritual,I don't NEED the caffeine
eBNZA0,It tastes good,but it's a nice side effect.
eBNZA0,Other,but it's a nice side effect.
eBNZA0,I need the ritual,but it's a nice side effect.
6d1J4N,NULL,NULL
J2VKgX,NULL,NULL
aBjN4X,I need the ritual,NULL
VZ9EVv,It tastes good,NULL
VZ9EVv,I need the caffeine,NULL
VZ9EVv,I need the ritual,NULL
yl0Zep,It tastes good,It’s just so much fun to try different brew methods and make delicious drinks.
yl0Zep,I need the ritual,It’s just so much fun to try different brew methods and make delicious drinks.
yl0Zep,Other,It’s just so much fun to try different brew methods and make delicious drinks.
7dJlza,NULL,NULL
XeRlQe,NULL,NULL
WAe90j,It tastes good,NULL
WAe90j,I need the ritual,NULL
WAe90j,It makes me go to the bathroom,NULL
dYZqdK,I need the ritual,NULL
Al6PLz,It tastes good,Social
Al6PLz,I need the caffeine,Social
Al6PLz,I need the ritual,Social
Al6PLz,Other,Social
eBNZzJ,It tastes good,NULL
J2VKGX,It tastes good,NULL
J2VKGX,I need the caffeine,NULL
PABaAP,It tastes good,NULL
PABaAP,I need the caffeine,NULL
YZoDgv,It tastes good,NULL
24b8Y9,NULL,NULL
ZdG5yV,It tastes good,NULL
RzZK14,NULL,NULL
LdE14p,NULL,NULL
QAx2qG,It tastes good,NULL
QAx2qG,I need the caffeine,NULL
bl2Vy6,It tastes good,NULL
Grovo2,It tastes good,NULL
Grovo2,I need the ritual,NULL
0Ebry9,I need the ritual,NULL
0Ebry9,I need the caffeine,NULL
0Ebry9,It tastes good,NULL
0Ebry9,It makes me go to the bathroom,NULL
PA2jNB,It tastes good,NULL
PA2jNB,I need the caffeine,NULL
PA2jNB,I need the ritual,NULL
VZ9Eyj,It tastes good,NULL
VZ9Eyj,I need the ritual,NULL
lN0DEk,NULL,NULL
WAe9GJ,It tastes good,NULL
eBNZdq,It tastes good,NULL
eBNZdq,I need the caffeine,NULL
eBNZdq,I need the ritual,NULL
pL0xab,NULL,NULL
BGL4r5,I need the caffeine,NULL
BGL4r5,It tastes good,NULL
KMPQ9A,It tastes good,NULL
KMPQ9A,I need the ritual,NULL
1rbP1M,It tastes good,NULL
1rbP1M,I need the caffeine,NULL
1rbP1M,I need the ritual,NULL
1rbP1M,It makes me go to the bathroom,NULL
6d18jo,NULL,NULL
EPBkqq,It tastes good,NULL
EPBkqq,I need the caffeine,NULL
EPBkqq,I need the ritual,NULL
MArKXl,It tastes good,NULL
MArKXl,I need the ritual,NULL
MArKXl,I need the caffeine,NULL
MArKXl,It makes me go to the bathroom,NULL
24bEBg,It tastes good,NULL
24bEBg,I need the ritual,NULL
24bEBg,I need the caffeine,NULL
yl0PXW,It tastes good,NULL
zK0xYg,It tastes good,NULL
zK0xYg,I need the ritual,NULL
RzZG44,It tastes good,NULL
RzZG44,I need the ritual,NULL
RzZG44,It makes me go to the bathroom,NULL
42142r,It tastes good,NULL
42142r,I need the caffeine,NULL
42142r,I need the ritual,NULL
BGLzXe,It tastes good,NULL
BGLzXe,I need the caffeine,NULL
MAreLA,I need the ritual,NULL
MAreLA,It tastes good,NULL
OAjDGM,It tastes good,NULL
rl0jGl,NULL,NULL
jB0aW4,It tastes good,NULL
xd0Xy5,NULL,NULL
dYZWjK,It tastes good,NULL
dYZWjK,I need the ritual,NULL
pLPjdJ,It tastes good,It's fun
pLPjdJ,I need the caffeine,It's fun
pLPjdJ,I need the ritual,It's fun
pLPjdJ,Other,It's fun
pLPjdJ,It tastes good,I like the variety my local roaster offers
pLPjdJ,I need the caffeine,I like the variety my local roaster offers
pLPjdJ,I need the ritual,I like the variety my local roaster offers
pLPjdJ,Other,I like the variety my local roaster offers
EPBkPl,It tastes good,NULL
EPBkPl,I need the caffeine,NULL
EPBkPl,I need the ritual,NULL
0EbQbN,It tastes good,NULL
0EbQbN,I need the caffeine,NULL
yl0PeB,It tastes good,NULL
Grox5j,NULL,NULL
8dJ1rA,I need the caffeine,Social
8dJ1rA,Other,Social
4214qo,It tastes good,NULL
4214qo,I need the ritual,NULL
aBjQgW,It tastes good,NULL
aBjQgW,I need the caffeine,NULL
aBjQyy,It tastes good,NULL
aBjQyy,I need the ritual,NULL
jB0ap9,It tastes good,NULL
jB0ap9,I need the ritual,NULL
jB0ap9,I need the caffeine,NULL
7dJRez,It tastes good,NULL
7dJRez,I need the ritual,NULL
7dJRez,I need the caffeine,NULL
BGLz71,It tastes good,NULL
NA4p5W,It tastes good,NULL
NA4p5W,I need the caffeine,NULL
6d18eo,It tastes good,NULL
6d18eo,I need the ritual,NULL
lNlQkv,I need the caffeine,NULL
lNlQkv,It tastes good,NULL
8dJoAY,It tastes good,It provides a way of connecting with others
8dJoAY,Other,It provides a way of connecting with others
6d18yo,It tastes good,NULL
6d18yo,I need the caffeine,NULL
OAjD6g,NULL,NULL
dYZWer,It tastes good,NULL
YZo58J,It tastes good,NULL
YZo58J,I need the ritual,NULL
8dJ175,I need the ritual,NULL
XeRxKg,It tastes good,NULL
XeRxKg,I need the ritual,NULL
XeRxKg,I need the caffeine,NULL
oA09eX,NULL,NULL
rl0jRp,It tastes good,I love everything about it
rl0jRp,I need the ritual,I love everything about it
rl0jRp,I need the caffeine,I love everything about it
rl0jRp,It makes me go to the bathroom,I love everything about it
rl0jRp,Other,I love everything about it
MAr1DY,It tastes good,NULL
rl0DO5,It tastes good,NULL
rl0DO5,I need the ritual,NULL
bl2Z70,It tastes good,NULL
QAxoJY,NULL,NULL
421a7B,I need the caffeine,NULL
vN0XBX,It tastes good,NULL
yl0XYW,It tastes good,NULL
NA4q0p,It tastes good,NULL
NA4q0p,I need the ritual,NULL
7dJXK9,It tastes good,NULL
7dJXK9,I need the ritual,NULL
WAeJek,It tastes good,NULL
WAeJek,I need the ritual,NULL
WAeJek,I need the caffeine,NULL
WAeJek,Other,NULL
Al6rdo,Other,I like discovering flavors and the process of dialing in
rl0DvN,NULL,NULL
yl0Xdg,I need the caffeine,NULL
yl0Xdg,I need the ritual,NULL
KMPpk8,Other,Vibes
rl0DJN,It tastes good,NULL
6d1DWJ,It tastes good,NULL
zK0EJk,It tastes good,Autistic special interest
zK0EJk,I need the caffeine,Autistic special interest
zK0EJk,I need the ritual,Autistic special interest
zK0EJk,Other,Autistic special interest
8dJNGr,I need the ritual,NULL
8dJNGr,It tastes good,NULL
8dJNGr,I need the caffeine,NULL
XeR5zg,I need the ritual,NULL
XeR5zg,It tastes good,NULL
XeR5zg,It makes me go to the bathroom,NULL
bl25aZ,It tastes good,NULL
bl25aZ,I need the ritual,NULL
VZ9pXE,NULL,NULL
DVXqPb,NULL,NULL
xd0Vgo,I need the caffeine,NULL
xd0Vgo,I need the ritual,NULL
xd0Vgo,It tastes good,NULL
9d6NaY,It tastes good,NULL
g5QbLJ,It tastes good,NULL
g5QbLJ,I need the caffeine,NULL
g5QbLJ,I need the ritual,NULL
OAjQg8,It tastes good,NULL
OAjQg8,I need the caffeine,NULL
OAjQg8,I need the ritual,NULL
PA2RWQ,It tastes good,NULL
PA2RLd,It tastes good,NULL
PA2RLd,I need the ritual,NULL
qbY58k,It tastes good,NULL
qbY58k,I need the ritual,NULL
J2V17r,NULL,NULL
LdEDeJ,I need the ritual,NULL
