submission_id,why_drink
yljg5d,"It tastes good, I need the caffeine, I need the ritual"
pLR9Z1,"It tastes good, I need the ritual"
pLR1jb,"It tastes good, I need the ritual"
g5YxdK,"It tastes good, I need the caffeine"
7d1ge9,"It tastes good, I need the caffeine"
oAKaVP,"I need the caffeine, It tastes good"
ZdvLxe,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
lNK9jV,"It tastes good, I need the caffeine, I need the ritual"
PAvLGe,
Xe1dzY,"I need the caffeine, I need the ritual, It makes me go to the bathroom, It tastes good"
6dAGGe,
7d1YLZ,
vNEaD0,
pLRNKb,"I need the caffeine, It tastes good"
zK2AN0,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
LdvjJ2,It tastes good
DVAoQj,"It tastes good, I need the ritual"
xd4bKy,"It tastes good, I need the caffeine, It makes me go to the bathroom"
blKRbo,"It tastes good, I need the caffeine, I need the ritual"
xd48r9,"It tastes good, I need the caffeine, I need the ritual"
9dp0bY,"It tastes good, I need the caffeine"
Rzvqrp,Other
GrXOqp,"It tastes good, I need the caffeine, Other"
0E1qKB,"It tastes good, I need the caffeine, I need the ritual"
GrXOXp,
7d1rKL,"It tastes good, I need the caffeine, I need the ritual"
Zdvr9y,"It tastes good, I need the caffeine, I need the ritual"
vNE5Og,"It tastes good, I need the caffeine, I need the ritual"
8dA45x,I need the caffeine
Xe1PKP,It tastes good
g5Y6KP,"It tastes good, I need the caffeine, I need the ritual"
pLR20y,It tastes good
RzvqeQ,"It tastes good, I need the caffeine, I need the ritual"
8dABok,
8dAB1r,"It tastes good, I need the ritual"
OAd2ZY,"It tastes good, I need the ritual, I need the caffeine"
kYK2lj,"It tastes good, I need the ritual"
RzvADQ,"It tastes good, I need the caffeine, I need the ritual"
9dp82p,"It tastes good, I need the caffeine"
NAMaMQ,
pLRElV,"It tastes good, I need the ritual"
241pJj,"It tastes good, I need the caffeine, I need the ritual"
jB5KdJ,"It tastes good, I need the ritual"
eBKxvq,"It tastes good, I need the caffeine, I need the ritual"
dYKPVN,"It tastes good, I need the caffeine, I need the ritual"
GrYYvz,"It tastes good, I need the caffeine, I need the ritual"
jB5Ne4,"It tastes good, I need the caffeine, I need the ritual"
5d8Rbo,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
7d1GbZ,"I need the ritual, It tastes good, I need the caffeine"
OAdOL8,"It tastes good, I need the caffeine, I need the ritual"
blK0G0,"I need the caffeine, It tastes good"
xd4kxy,"It tastes good, I need the caffeine, I need the ritual"
g5YRyl,"It tastes good, I need the caffeine, I need the ritual"
Xe1KVj,"It tastes good, I need the caffeine, I need the ritual"
VZvREv,"I need the ritual, It tastes good"
zK2p0M,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
J2XaDr,"I need the ritual, I need the caffeine, It tastes good"
pLRj4B,"It tastes good, I need the caffeine"
yljKbW,
VZvRWl,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
blY5eZ,"I need the caffeine, It tastes good, I need the ritual"
Al47oW,
lNYaNN,"It tastes good, I need the caffeine"
WAKOvP,"It tastes good, I need the caffeine"
8d6Nxl,"It tastes good, I need the ritual"
jBJeBJ,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
QAz1z7,"It tastes good, I need the ritual"
lNYBPN,
PAbpo1,"It tastes good, I need the caffeine, I need the ritual"
1rNdW1,
oA5EQ1,"It tastes good, I need the caffeine"
KMW55V,"It tastes good, I need the ritual"
Zd1Eao,"I need the caffeine, I need the ritual, Other"
VZbQlv,It tastes good
rlJOM2,"It tastes good, I need the caffeine, I need the ritual"
8d6ZNA,
NAbX0l,"I need the caffeine, It tastes good, I need the ritual, It makes me go to the bathroom"
DVxplq,"It tastes good, I need the ritual"
Xe84rd,
blYW2Z,"It tastes good, I need the ritual"
NAb78l,
oA5285,
eB0aEx,"It tastes good, I need the caffeine"
vNJP54,"It tastes good, I need the caffeine"
RzbPjj,"It tastes good, I need the caffeine, I need the ritual"
oA5GOM,"I need the caffeine, It tastes good"
Al4vRB,"It tastes good, I need the caffeine, I need the ritual"
9dRQYG,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
24lNeL,"It tastes good, I need the ritual"
9dRDjY,"It tastes good, I need the caffeine, I need the ritual"
NAb6Pb,"It tastes good, I need the ritual"
dY86Dq,It tastes good
vNJA6l,"It tastes good, I need the ritual, I need the caffeine"
OAbzv7,"I need the caffeine, It tastes good, I need the ritual"
eB0BZq,"It tastes good, I need the ritual"
BGjXPN,"Other, I need the ritual"
9dRdbV,"I need the caffeine, It tastes good"
DVx1aR,"It tastes good, I need the caffeine"
J2eDgY,"It tastes good, I need the caffeine"
GrqJeo,
Xe8YXY,It tastes good
VZbMby,It tastes good
RzbJ9v,It tastes good
VZb1Wv,"It tastes good, I need the ritual"
qbJoAk,
xdR4ro,"It tastes good, I need the caffeine, I need the ritual"
PAbvbe,"It tastes good, I need the ritual"
rlJGpv,"It tastes good, I need the caffeine"
VZbv6N,It tastes good
24l1RL,It tastes good
OAbV78,"It tastes good, I need the ritual"
xdRgQy,
5de0vv,
g5JybJ,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
42p4kd,"It tastes good, I need the ritual"
42paed,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
eB0ezx,"It tastes good, I need the caffeine"
Ld69rj,It tastes good
aBaYav,"It tastes good, I need the caffeine"
DVZNMN,"It tastes good, I need the caffeine"
eBYArx,It tastes good
AljJve,"It tastes good, I need the caffeine, I need the ritual"
J2WRlr,"It tastes good, I need the caffeine, I need the ritual"
7dpxRz,"It tastes good, I need the caffeine, I need the ritual"
PAGExV,"It tastes good, I need the caffeine, I need the ritual"
PAG05P,"It tastes good, I need the caffeine"
8dRe5Y,It tastes good
RzVLkd,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
Xe2EGV,"It tastes good, I need the caffeine, I need the ritual"
42pjyB,I need the caffeine
1rpMZg,
GrQL1z,It tastes good
qbkKrG,"It tastes good, I need the caffeine"
rlkdNv,It tastes good
OAoB5M,
bl62ee,It tastes good
GrQYrj,"It tastes good, I need the caffeine, I need the ritual"
bl6Nr2,It tastes good
YZxV75,
8dRAxz,"It tastes good, I need the ritual"
BG2jrR,
BG2j71,
lNMvqk,Other
5dpOVM,
jBkEvR,"It tastes good, I need the ritual"
ZdZWkv,It tastes good
dYkpxA,"It tastes good, I need the caffeine"
0EDlP0,"It tastes good, I need the ritual"
42pdPB,"I need the ritual, I need the caffeine, It tastes good"
zK1oKM,"I need the caffeine, It tastes good"
24Dylp,Other
QAOaNl,It tastes good
KMaZGk,It tastes good
24DYOb,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
24DYpV,
KMa2YK,"It tastes good, I need the caffeine, I need the ritual"
dYkJoN,"It tastes good, I need the caffeine"
Ld6L9j,
blYxP2,"It tastes good, I need the ritual"
KMaj18,
24DOYj,"It tastes good, I need the caffeine, I need the ritual"
dYkydo,"It tastes good, I need the caffeine"
Ld68Ay,
RzVOOv,"It tastes good, I need the ritual, Other"
yldOGB,"It tastes good, I need the caffeine, I need the ritual"
oAkX95,I need the ritual
Ld6lQ2,"It tastes good, I need the caffeine, I need the ritual"
oAkXAP,
aBa8l9,"I need the caffeine, It tastes good"
qbkxdk,"It tastes good, I need the caffeine, I need the ritual"
lNMoMv,"It tastes good, I need the ritual"
J2Wa7X,"I need the ritual, It tastes good"
J2M1ko,
7dMLqa,"It tastes good, I need the caffeine"
42zJob,
MAMNrY,"It tastes good, I need the caffeine"
eBvrAl,
BG0pZK,"It tastes good, I need the ritual"
VZDzDg,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
ZdDdjy,
pLvp8J,
J2M4vz,"I need the ritual, It tastes good"
lNvxGB,"It tastes good, I need the ritual, I need the caffeine"
jBv18R,"It tastes good, I need the ritual"
42zgZb,"It tastes good, I need the caffeine"
BG0OK1,"It tastes good, I need the ritual, I need the caffeine"
24o8aA,
kYzalJ,"It tastes good, I need the ritual"
42OQ7r,"I need the caffeine, It tastes good"
NAPD6p,"It tastes good, I need the ritual"
zKdykZ,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
RzjoPd,"It tastes good, I need the caffeine, I need the ritual"
jBzo99,
Grb9O2,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
g5z9gM,It tastes good
OAE5V7,"It tastes good, I need the caffeine, I need the ritual, Other"
5dVzNP,"It tastes good, I need the caffeine"
DVaVJ5,It tastes good
7dEobZ,"It tastes good, I need the ritual"
9d4vR4,
vNzL7d,It tastes good
GrbJYp,"It tastes good, It makes me go to the bathroom"
Al96kN,"It tastes good, I need the caffeine"
MAV78l,
Al9jbl,"It tastes good, I need the ritual"
24oDgL,"It tastes good, I need the caffeine"
blzzoL,"It tastes good, I need the ritual"
VZNxYM,
DVaWjl,It tastes good
KMGOe7,"Other, It tastes good"
blzgY1,"It tastes good, I need the caffeine"
KMGOjK,"It tastes good, It makes me go to the bathroom"
LdOgG1,"It tastes good, I need the ritual"
yl1GZ8,"It tastes good, I need the ritual"
Zdegkz,"It tastes good, I need the caffeine, I need the ritual"
BGe5v5,It tastes good
eBz8bE,"It tastes good, I need the ritual"
xdz8yk,"It tastes good, I need the ritual"
oAzL9x,
0EkEeB,"It tastes good, I need the caffeine"
QA4GOY,"It tastes good, I need the caffeine, I need the ritual"
9d4eBQ,"It tastes good, I need the caffeine"
rlYNrp,"It tastes good, It makes me go to the bathroom"
rlqy52,
qbN5N7,
AlQKkB,
8dEazr,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
DVWzjb,"It tastes good, I need the caffeine"
oAxM95,I need the caffeine
lN4RDV,
jBEq21,"It tastes good, I need the caffeine, I need the ritual"
QAEpMA,"It tastes good, I need the caffeine, I need the ritual"
xd67ZE,"It tastes good, I need the caffeine"
WAZarR,
OAVNZK,"It tastes good, I need the ritual"
jBEVgx,"It tastes good, I need the ritual, Other"
aBlMgq,"I need the caffeine, It tastes good, I need the ritual"
oAxPWX,"It tastes good, I need the caffeine, I need the ritual"
qbN99Y,"It tastes good, It makes me go to the bathroom"
Ldo8Pz,"It tastes good, I need the caffeine"
0EAKN6,Other
J2BN4o,"It tastes good, I need the caffeine, It makes me go to the bathroom"
9dxN61,
xdgr4o,"I need the caffeine, It tastes good, I need the ritual"
LdVpav,"I need the ritual, It tastes good"
BG67VA,"I need the ritual, It tastes good"
Xe90az,"It tastes good, I need the caffeine, I need the ritual, Other"
1rO7Wp,It tastes good
dYzkGz,
kYgAej,It tastes good
1rOvvQ,"It tastes good, I need the ritual"
1rOvMQ,"It tastes good, I need the ritual"
Rz2JQv,"It tastes good, I need the caffeine, I need the ritual"
ZdWzBV,"It tastes good, I need the ritual"
24VxvM,
pL54N8,"It makes me go to the bathroom, I need the ritual"
QAjOAg,"It tastes good, I need the caffeine, I need the ritual"
42EpEY,
PA44VP,It tastes good
vNgpPD,I need the caffeine
g5ggRM,"It tastes good, I need the ritual, It makes me go to the bathroom"
rlgbDN,"I need the caffeine, It tastes good, I need the ritual"
0EGYe9,"It tastes good, I need the caffeine, I need the ritual"
